,Unnamed: 0,ShoeName,Category,no_of_colors,Price
1141,1141,Brown/Maroon Canvas Shoes For Women,Women,2,26.96
1142,1142,Lgrey Sneaker For Women,Women,3,59.94
1143,1143,Woodland DCadet Blue Casual Sneakers,Women,2,59.94
1144,1144,Variglia Sneakers For Women,Women,3,53.94
1145,1145,DBLUE Casual Sneakers,Women,1,29.96
1146,1146,White Canvas Shoes For Women,Women,2,26.96
1147,1147,White Sneakers For Women,Women,2,29.96
1148,1148,Black Canvas Shoes For Women,Women,2,32.96
1149,1149,Grey/Green Sneaker For Women,Women,2,89.94
1150,1150,Maroon Canvas Shoes For Women,Women,3,29.96
1151,1151,Desert Rose Sneaker For Women,Women,3,35.96
1152,1152,Black/Purple Sports Shoe For Women,Women,2,83.94
1153,1153,Grey Sneaker For Men,Women,2,83.94
1154,1154,Pink/Blue Sneaker For Women,Women,2,83.94
1155,1155,Pink Sneakers For Women,Women,2,26.96
1156,1156,White Fabric Ladies Luxury Sports Shoes,Women,2,50.36
1157,1157,White Sneaker For Women,Women,2,53.96
1158,1158,Tan Casual Sneakers,Women,1,29.96
1159,1159,White Sneaker For Women,Women,2,57.56
1160,1160,Blue Sneaker For Women,Women,2,50.36
1161,1161,Fuschia Fabric Ladies Luxury Sports Shoes,Women,2,50.36
1162,1162,Woodland Camel Casual Sneakers,Women,1,47.65
1163,1163,White/Purple Sneakers For Women,Women,1,89.94
1164,1164,Light Blue Casual Sneakers For Women,Women,2,19.2
1165,1165,Black Sneaker For Women,Women,2,50.36
1166,1166,Grey Casual Sneaker For Women,Women,2,14.4
1167,1167,Navy Slip-On Sneaker For Women,Women,2,43.16
1168,1168,Purple/Grey Sneakers For Women,Women,2,57.56
1169,1169,Red Casual Sneakers,Women,2,18.0
1170,1170,Woodland DBLUE Casual Sneakers,Women,2,24.0
1171,1171,Pink Slip-On Shoes,Women,2,18.0
1172,1172,Grey Slip-On Shoes For Women,Women,2,14.4
1173,1173,Grey Sneaker For Women,Women,2,43.16
1174,1174,Woodland Rust Brown High Ankle Sneakers,Women,2,39.56
1175,1175,Woodland Black Casual Sneakers,Women,2,24.0
1176,1176,Blue Sports Sneaker For Women,Women,1,46.76
1177,1177,Blue Sneaker For Women,Women,1,46.76
1178,1178,WHITE Leather Shoes,Women,3,57.56
1179,1179,Blue Casual Sneakers For Women,Women,2,24.0
1180,1180,Pink Chunky Sole Sneaker For Women,Women,1,46.76
1181,1181,White And Red Casual Sneaker,Women,1,57.56
1182,1182,Woods BLACK Casual Sneakers,Women,2,53.96
1183,1183,Blue Sneaker For Women,Women,2,43.16
1184,1184,Purple Chunky Sole Sneaker For Women,Women,1,46.76
1185,1185,LPINK High Ankle Sneakers For Women,Women,3,46.76
1186,1186,Beige Casual Sneaker,Women,2,29.36
1187,1187,Pink Sneakers For Women,Women,3,41.96
1188,1188,Woodland Black Casual Sneakers,Women,1,24.0
1189,1189,Rust Canvas Sneaker For Women,Women,1,19.2
1190,1190,Navy Casual Sneaker With Sequins,Women,1,24.0
1191,1191,Pink Sock-Style High Top Sneakers,Women,2,39.56
1192,1192,Woods BLACK High Wedge Heel,Women,1,53.96
1193,1193,LGREY Slip On Sneaker,Women,1,50.36
1194,1194,Orange Casual Sneaker,Women,2,12.0
1195,1195,Pink Sneaker For Women,Women,1,71.96
1196,1196,Light Brown High-Top Sneaker For Women,Women,3,100.76
1197,1197,Red Casual Sneakers,Women,1,18.0
1198,1198,Grey Slip-On Sneaker,Women,3,50.36
1199,1199,Woodland Lpink Casual Sneakers For Women,Women,2,24.0
1200,1200,LBLUE High Ankle Sneakers For Women,Women,2,46.76
1201,1201,Woods Black Sneakers For Women,Women,2,29.96
1202,1202,Graffiti/White Sneakers For Women,Women,3,24.0
1203,1203,ORANGE Casual Sneakers For Women,Women,4,14.4
1204,1204,Woodland Black Casual Sneakers,Women,2,24.0
1205,1205,Woods RED Casual Sneakers,Women,2,64.76
1206,1206,BLACK Sneakers For Women,Women,2,24.0
1207,1207,Grey Casual Sneakers For Women,Women,1,18.0
1208,1208,Purple Sock-Style High Top Sneakers,Women,2,39.56
1209,1209,Navy Sneaker For Women,Women,2,43.16
1210,1210,Off-White Chunky Sole Sneaker,Women,2,24.0
1211,1211,Woods WHITE Casual Sneakers,Women,2,64.76
1212,1212,White High-Top Sneaker For Women,Women,1,18.0
1213,1213,White Casual Sneakers For Women,Women,2,32.96
1214,1214,White Sports Shoe For Women,Women,1,46.76
1215,1215,Woods DSKY BLUE Rose Casual Sneakers For Women,Women,1,28.16
1216,1216,Woods Red Chunky Sole Sneakers,Women,2,24.0
1217,1217,Nude Sneakers With Gold Detail,Women,2,30.0
1218,1218,Nike Air Max AP,Men,4,105.0
1219,1219,Nike M2K Tekno,Men,1,120.0
1220,1220,"Air Jordan 1 High OG ""Royal Reimagined""",Men,1,180.0
1221,1221,Nike Dunk Low,Men,1,115.0
1222,1222,Nike Blazer Phantom Mid,Men,3,127.97
1223,1223,Nike Zoom Vomero 5,Men,3,150.0
1224,1224,"Sabrina 1 ""West Coast Roots""",Men,5,160.0
1225,1225,Nike Vaporfly 3,Men,8,130.0
1226,1226,Nike Air Max 2017,Men,4,260.0
1227,1227,Nike P-6000,Men,9,190.0
1228,1228,Nike Dunk High Retro SE,Men,1,110.0
1229,1229,Nike Air More Uptempo '96,Men,7,119.97
1230,1230,"Nike Air Trainer 1 ""College Football Playoff""",Men,2,140.0
1231,1231,"Air Jordan XXXVIII ""Aqua""",Men,4,153.97
1232,1232,"KD16 ""B.A.D.""",Men,6,180.0
1233,1233,Tiger Woods '13,Men,3,140.0
1234,1234,"Air Jordan 13 ""Wheat""",Men,1,200.0
1235,1235,"Air Jordan 8 ""Winterized""",Men,1,160.0
1236,1236,"Air Jordan 3 ""Fear""",Men,2,250.0
1237,1237,"Air Jordan 4 Craft ""Olive""",Men,1,200.0
1238,1238,Nike Dunk Low Retro,Men,1,210.0
1239,1239,Nike Air Force 1 '07,Men,1,210.0
1240,1240,Nike Blazer Mid '77,Men,1,210.0
1241,1241,Nike Dunk Low Retro Premium,Men,2,115.0
1242,1242,Nike Air Max 270,Men,9,114.97
1243,1243,Nike Air Alpha Force 88,Men,2,135.0
1244,1244,Nike Air Flight Huarache,Men,3,93.97
1245,1245,Nike Air Penny 2 x Stüssy,Men,2,110.0
1246,1246,"Zion 3 ""Gen Zion""",Men,3,120.0
1247,1247,"Luka 2 ""Caves""",Men,1,160.0
1248,1248,"Air Jordan 1 Low OG ""White/Red""",Men,2,140.0
1249,1249,Air Jordan 1 Mid,Men,7,93.97
1250,1250,Nike Air Force 1 '07 LX,Men,1,125.0
1251,1251,Nike Dunk Low Retro,Men,4,200.0
1252,1252,Air Jordan 1 Zoom CMFT 2,Men,7,140.0
1253,1253,Air Jordan 1 Mid SE Craft,Men,3,130.0
1254,1254,Nike Air Max 1 Premium,Men,1,140.0
1255,1255,Nike Air Max 1,Men,1,106.97
1256,1256,Air Jordan 1 Mid SE,Men,2,125.0
1257,1257,Air Jordan 1 Low SE,Men,2,135.0
1258,1258,"LeBron XXI ""Freshwater""",Men,5,115.0
1259,1259,LeBron NXXT Gen,Men,9,127.97
1260,1260,Nike Pegasus 40,Men,25,150.0
1261,1261,Nike Invincible 3,Men,18,114.97
1262,1262,Nike Full Force Low,Men,5,135.0
1263,1263,Nike Air Max 1 SC,Men,5,136.97
1264,1264,Nike Air Force 1 '07,Men,4,160.0
1265,1265,Nike Air Max 2013,Men,3,105.97
1266,1266,Nike Air Max Pulse Roam,Men,2,140.0
1267,1267,Nike Killshot 2 Leather,Men,7,135.0
1268,1268,Nike G.T. Cut 2 GTE,Men,1,125.0
1269,1269,Nike G.T. Hustle 2,Men,6,150.97
1270,1270,Nike G.T. Jump 2,Men,5,200.0
1271,1271,Freak 5,Men,9,144.97
1272,1272,Giannis Immortality 3,Men,8,170.0
1273,1273,Nike InfinityRN 4 GORE-TEX,Men,3,130.0
1274,1274,Nike InfinityRN 4,Men,21,180.0
1275,1275,Nike Air Max Penny,Men,8,95.0
1276,1276,Nike Air Max 90 GORE-TEX,Men,3,150.0
1277,1277,Nike Pegasus Trail 4 GORE-TEX,Men,10,91.97
1278,1278,Nike Vomero 17,Men,9,115.0
1279,1279,Nike Air VaporMax 2023 Flyknit,Men,8,180.0
1280,1280,Nike Air VaporMax Plus,Men,8,144.97
1281,1281,Nike Air Max 90,Men,4,170.0
1282,1282,Jordan Retro 6 G NRG,Men,1,90.0
1283,1283,Air Jordan 1 Low G NRG,Men,1,153.97
1284,1284,Air Jordan 1 High G NRG,Men,1,180.0
1285,1285,Nike Air Max Pulse,Men,9,170.0
1286,1286,"Air Jordan 2 ""Origins""",Men,2,180.0
1287,1287,Nike Metcon 9 AMP,Men,2,105.97
1288,1288,Nike Dunk Low Retro,Men,1,140.0
1289,1289,Air Jordan Legacy 312 Low,Men,4,76.97
1290,1290,Nike Air Max Plus,Men,10,90.0
1291,1291,Nike Dunk High Retro,Men,3,153.97
1292,1292,Nike Air Force 1 '07,Men,2,180.0
1293,1293,Nike Free Metcon 5,Men,11,160.0
1294,1294,Air Jordan 1 Mid SE,Men,1,153.97
1295,1295,Nike Roshe One,Men,4,180.0
1296,1296,Nike Air Max Excee,Men,8,136.97
1297,1297,Air Jordan 1 Low SE Craft,Men,1,160.0
1298,1298,Nike Calm,Men,7,160.0
1299,1299,Nike Impact 4,Men,7,160.0
1300,1300,Nike Air Max Terrascape Plus,Men,5,210.0
1301,1301,Nike Air Max Scorpion Flyknit,Men,3,210.0
1302,1302,Nike Court Legacy,Men,3,130.0
1303,1303,Air Jordan 1 Zoom CMFT 2,Men,4,230.0
1304,1304,Nike Air Max 90,Men,3,170.0
1305,1305,Jordan Pro Strong,Men,2,210.0
1306,1306,Nike Blazer Mid '77 Vintage,Men,7,150.0
1307,1307,Nike Flex Control 4,Men,4,175.0
1308,1308,Kobe 6 Protro,Men,1,136.97
1309,1309,Nike Legend Essential 2,Men,2,160.0
1310,1310,Air Jordan 1 Low,Men,5,115.0
1311,1311,Nike Air Force 1 '07 LV8,Men,2,145.0
1312,1312,Nike Air Force 1 '07 LV8,Men,3,157.97
1313,1313,Nike Air Force 1 Low SP x UNDERCOVER,Men,2,185.0
1314,1314,Air Jordan 1 Low SE Craft,Men,1,106.97
1315,1315,Nike SB Chron 2 Canvas,Men,6,125.0
1316,1316,Nike Air Max Flyknit Racer,Men,2,93.97
1317,1317,Nike Revolution 5,Men,2,110.0
1318,1318,Air Jordan 1 Mid,Men,8,120.0
1319,1319,Air Jordan 1 Element,Men,3,114.97
1320,1320,Air Jordan 1 Mid SE,Men,1,135.0
1321,1321,Jordan Post,Men,3,39.97
1322,1322,Air Jordan 1 Mid SE,Men,6,75.0
1323,1323,Air Jordan I High G,Men,4,95.0
1324,1324,Air Jordan 1 Mid SE,Men,2,125.0
1325,1325,Nike Air Max 1,Men,3,42.97
1326,1326,Nike Air Max 90,Men,1,50.0
1327,1327,LeBron Witness 7,Men,6,67.97
1328,1328,Air Jordan 1 Low,Men,4,90.0
1329,1329,Air Jordan 1 Low SE,Men,3,89.97
1330,1330,Nike Blazer Low '77 Vintage,Men,3,185.0
1331,1331,"Ja 1 ""Guava Ice""",Men,5,149.97
1332,1332,Nike Blazer Low '77 Jumbo,Men,1,250.0
1333,1333,Nike Free Run 2018,Men,1,59.97
1334,1334,"Air Jordan 1 High OG ""Mauve""",Men,1,70.0
1335,1335,Air Jordan 1 Elevate High,Men,5,127.97
1336,1336,Air Jordan 1 Elevate Low,Men,16,150.0
1337,1337,Air Jordan 1 Retro High OG,Men,1,110.97
1338,1338,Nike Superfly 9 Elite Mercurial Dream Speed,Men,5,130.0
1339,1339,Nike Air Max 95 By You,Men,4,116.97
1340,1340,Nike Phantom GX Elite,Men,4,145.0
1341,1341,Jordan Nu Retro 1 Low,Men,3,78.97
1342,1342,Nike Court Vision Mid Next Nature,Men,6,105.0
1343,1343,Nike Zoom Mercurial Vapor 15 Elite KM FG,Men,8,64.97
1344,1344,Nike Infinity Pro 2,Men,3,70.0
1345,1345,Nike Revolution 7,Men,11,190.0
1346,1346,Nike Blazer Low '77,Men,1,59.97
1347,1347,Nike SB React Leo,Men,6,65.0
1348,1348,Nike SB Zoom Janoski OG+,Men,3,115.0
1349,1349,Jordan One Take 4,Men,3,101.97
1350,1350,Roshe G Next Nature,Men,12,135.0
1351,1351,Nike Zoom Superfly Elite 2,Men,2,130.0
1352,1352,Alabama A&M,Men,1,82.97
1353,1353,Nike Revolution 6,Men,7,165.0
1354,1354,Nike Air Max Plus Utility,Men,1,120.0
1355,1355,Nike Air Max 97 Premium,Men,1,55.97
1356,1356,Nike E-Series AD,Men,7,65.0
1357,1357,Nike Zoom Superfly Elite 2,Men,1,89.97
1358,1358,Nike Phantom GX Pro,Men,4,160.0
1359,1359,Nike Mercurial Superfly 9 Elite By You,Men,6,49.97
1360,1360,Nike Elevate 3,Men,6,70.0
1361,1361,Jumpman Two Trey,Men,5,75.97
1362,1362,Nike Renew Elevate 3,Men,1,125.0
1363,1363,Freak 5 (Team),Men,5,170.97
1364,1364,"LeBron 20 ""Time Machine""",Men,9,200.0
1365,1365,Nike Huarache 9 Varsity LAX SE,Men,1,107.97
1366,1366,Nike Mercurial Vapor 15 Elite,Men,3,135.0
1367,1367,Nike Air Trainer 1,Men,12,24.97
1368,1368,Nike Dunk Low,Women,1,115.0
1369,1369,Nike Blazer Mid '77,Women,4,105.0
1370,1370,Nike V2K Run,Women,5,110.0
1371,1371,Nike Court Legacy Lift,Women,11,90.0
1372,1372,Nike Gamma Force,Women,9,80.97
1373,1373,Nike Court Vision Low Next Nature,Women,6,95.0
1374,1374,Nike Free Metcon 5,Women,9,68.97
1375,1375,Nike Metcon 9 PRM,Women,10,80.0
1376,1376,Nike Air Force 1 '07,Women,5,120.0
1377,1377,Nike Court Legacy Next Nature,Women,6,136.97
1378,1378,Nike Pegasus 40,Women,19,160.0
1379,1379,Nike InfinityRN 4,Women,17,115.0
1380,1380,Nike Air Max Excee,Women,10,59.97
1381,1381,Nike Air Max 90 Futura,Women,9,70.0
1382,1382,Nike Invincible 3,Women,15,130.0
1383,1383,Nike Structure 25,Women,10,160.0
1384,1384,Nike Revolution 7,Women,7,95.0
1385,1385,Nike Interact Run,Women,4,150.0
1386,1386,Nike Air Force 1 Wild,Women,5,180.0
1387,1387,Nike Tech Hera,Women,8,140.0
1388,1388,Nike Air Max 270,Women,14,52.97
1389,1389,Nike Phoenix Waffle,Women,3,70.0
1390,1390,Nike Air Max SC,Women,12,72.97
1391,1391,Nike TC 7900,Women,3,85.0
1392,1392,Nike Air Max 90,Women,12,145.0
1393,1393,Nike Court Vision Alta,Women,5,110.0
1394,1394,Nike Air VaporMax 2023 Flyknit,Women,9,160.0
1395,1395,Nike Dunk Low Twist,Women,3,100.0
1396,1396,Nike Vaporfly 3,Women,5,90.0
1397,1397,Nike Vomero 17,Women,6,120.0
1398,1398,Nike Air Max 1,Women,10,97.97
1399,1399,Nike Dunk High,Women,3,130.0
1400,1400,Nike Pegasus Shield,Women,3,90.0
1401,1401,Nike Winflo 10,Women,11,178.97
1402,1402,Nike Motiva,Women,5,210.0
1403,1403,Nike Free RN NN,Women,6,106.97
1404,1404,Nike In-Season TR 13 PRM,Women,8,125.0
1405,1405,Nike SuperRep Go 3 NN PRM,Women,11,260.0
1406,1406,Nike Pegasus Trail 4,Women,11,160.0
1407,1407,Nike InfinityRN 4 GORE-TEX,Women,4,140.0
1408,1408,Nike Blazer Low '77,Women,1,130.0
1409,1409,Nike Air Force 1 Shadow,Women,15,123.97
1410,1410,Nike Pegasus Trail 4 GORE-TEX,Women,13,145.0
1411,1411,Nike Alphafly 2,Women,4,105.0
1412,1412,Nike Blazer Low Platform,Women,5,110.0
1413,1413,Nike Cortez,Women,5,110.0
1414,1414,Nike Kiger 9,Women,7,76.97
1415,1415,Nike Wildhorse 8,Women,5,90.0
1416,1416,Nike Juniper Trail 2 GORE-TEX,Women,4,97.97
1417,1417,Nike Zegama,Women,8,115.0
1418,1418,Nike Calm,Women,5,105.97
1419,1419,Nike Air Huarache Craft,Women,6,140.0
1420,1420,Nike SuperRep 4 NN Premium,Women,5,180.0
1421,1421,Nike MC Trainer 2,Women,4,90.0
1422,1422,Nike Air VaporMax Plus,Women,6,135.0
1423,1423,Nike Air Max Plus,Women,6,160.0
1424,1424,Nike Burrow,Women,3,285.0
1425,1425,Nike Waffle Debut,Women,4,100.0
1426,1426,Chuck Taylor All Star Lift Platform Canvas,Women,1,90.0
1427,1427,Chuck Taylor All Star Lift Platform Canvas,Women,1,120.97
1428,1428,Nike Air Force 1 '07,Women,7,160.0
1429,1429,Air Jordan 1 Low,Women,7,119.97
1430,1430,Air Jordan 1 Elevate Low,Women,17,140.0
1431,1431,Air Jordan 1 Mid,Women,13,110.97
1432,1432,Nike Dunk Low,Women,1,130.0
1433,1433,Air Jordan 1 Elevate High,Women,7,127.97
1434,1434,Nike Air Max Correlate,Women,3,170.0
1435,1435,Air Jordan 1 Low SE,Women,5,50.0
1436,1436,Nike Court Vision Alta,Women,4,130.0
1437,1437,Nike Air Force 1 '07 SE,Women,12,127.97
1438,1438,Nike Air Force 1 '07 Premium,Women,3,150.0
1439,1439,Nike Dunk Low,Women,1,68.97
1440,1440,Nike Air Force 1 '07 Next Nature,Women,5,80.0
1441,1441,Nike Dunk High 1985,Women,2,210.0
1442,1442,Air Jordan 1 Zoom CMFT 2,Women,6,180.0
1443,1443,Air Jordan 1 Mid SE,Women,9,45.97
1444,1444,Nike Air Max Bella TR 5,Women,8,60.0
1445,1445,Nike Free Metcon 4,Women,2,63.97
1446,1446,Nike Waffle Debut Vintage,Women,4,75.0
1447,1447,Nike Revolution 6,Women,1,75.0
1448,1448,Air Jordan 1 Zoom CMFT 2,Women,5,75.0
1449,1449,Air Jordan 1 Mid,Women,5,110.0
1450,1450,Nike Air Force 1 PLT.AF.ORM,Women,8,115.0
1451,1451,"Air Jordan 4 Craft ""Olive""",Women,1,81.97
1452,1452,Nike Dunk Low Next Nature,Women,1,135.0
1453,1453,Nike Revolution 5,Women,1,125.0
1454,1454,Nike Zoom Vomero 5,Women,3,115.0
1455,1455,Nike SB Chron 2 Canvas,Women,6,87.97
1456,1456,Nike Free RN 2018,Women,3,145.0
1457,1457,Nike Impact 4,Women,4,100.0
1458,1458,Nike Court Royale 2,Women,1,72.97
1459,1459,Nike Air Max Thea,Women,1,120.0
1460,1460,"Air Jordan 1 High OG ""Mauve""",Women,1,68.97
1461,1461,Air Jordan 1 Low SE Craft,Women,1,85.0
1462,1462,Nike Killshot 2 Leather,Women,7,97.97
1463,1463,Air Jordan 1 Low,Women,3,120.0
1464,1464,Air Jordan 1 Mid SE,Women,2,110.97
1465,1465,Air Jordan 1 Low SE Craft,Women,1,130.0
1466,1466,"Sabrina 1 ""West Coast Roots""",Women,5,106.97
1467,1467,"Ja 1 ""Guava Ice""",Women,5,125.0
1468,1468,Air Jordan 1 Retro High OG,Women,1,97.97
1469,1469,Nike Celso Girl,Women,1,115.0
1470,1470,"Air Jordan 13 ""Wheat""",Women,1,77.97
1471,1471,Air Jordan 1 Element,Women,2,140.0
1472,1472,LeBron NXXT Gen,Women,9,90.97
1473,1473,"Air Jordan 1 High OG ""Royal Reimagined""",Women,1,150.0
1474,1474,"Air Jordan 1 Low OG ""White/Red""",Women,1,114.97
1475,1475,"Jordan Why Not .6 ""Childhood""",Women,5,135.0
1476,1476,LeBron Witness 7,Women,6,80.97
1477,1477,Kobe 6 Protro,Women,1,95.0
1478,1478,KD16,Women,6,120.0
1479,1479,Air Jordan 1 Mid SE Craft,Women,3,64.97
1480,1480,Nike G.T. Cut 2 GTE,Women,1,80.0
1481,1481,Nike SB React Leo,Women,6,46.97
1482,1482,Nike SB Zoom Janoski OG+,Women,3,70.0
1483,1483,Nike Zoom Superfly Elite 2,Women,2,127.97
1484,1484,Nike Air Max 95 Unlocked By You,Women,6,150.0
1485,1485,Nike Ultrafly,Women,2,106.97
1486,1486,Air Jordan 11 CMFT Low,Women,3,125.0
1487,1487,Nike Zoom Superfly Elite 2,Women,1,120.0
1488,1488,Nike Elevate 3,Women,6,210.0
1489,1489,Nike P-6000,Women,3,110.0
1490,1490,Nike Renew Elevate 3,Women,2,60.0
1491,1491,Freak 5 (Team),Women,5,160.0
1492,1492,"LeBron 20 ""Time Machine""",Women,8,55.97
1493,1493,Nike Huarache 9 Varsity LAX SE,Women,1,65.0
1494,1494,Nike SB Zoom Blazer Mid,Women,3,70.97
1495,1495,LeBron Witness 6,Women,8,100.0
1496,1496,Nike Invincible 3 By You,Women,6,67.97
1497,1497,Nike Free Run 2018,Women,3,90.0
1498,1498,"Luka 2 ""Luk.AI""",Women,3,51.97
1499,1499,Nike Cortez Platform Unlocked By You Greatest Gift,Women,3,60.0
1500,1500,Nike Court Vintage Premium,Women,1,72.97
1501,1501,Nike Shox TL,Women,2,120.0
1502,1502,Nike Air Force 1 Low By You,Women,12,180.0
1503,1503,Nike City Classic,Women,3,125.0
1504,1504,Nike Air Max 1 '87 By You,Women,7,90.0
1505,1505,Nike Hyperdiamond 4 Pro,Women,9,115.0
1506,1506,Nike Blazer Low '77 Jumbo,Women,4,87.97
1507,1507,Nike Dunk Low Unlocked By You,Women,7,135.0
1508,1508,Nike Full Force Low,Women,5,120.0
1509,1509,Jumpman Two Trey,Women,7,130.0
1510,1510,Nike Air Max 1 '87 Premium,Women,1,102.97
1511,1511,NikeCourt Air Zoom NXT,Women,3,120.0
1512,1512,Nike Elevate 2,Women,1,180.0
1513,1513,Air Jordan 1 Low FlyEase,Women,1,19.97
1514,1514,Nike Rival Sprint,Women,4,26.0
1515,1515,Nike Air Max 95 By You,Women,8,200.0
1516,1516,"Nike Air Zoom Victory ""Eliud Kipchoge""",Women,5,170.97
1517,1517,Nike Internationalist By You,Women,7,200.0
